step,AAPL,MSFT,JPM,GS,BA,CAT,MMM,HON,IBM,NVDA,KO,MCD,MRK,MS,NKE,PG,TRV,UNH,V,VZ,WMT,CVX,XOM,AMGN,AXP,CRM,CSCO,DIS,HD,JNJ,CASH
410,0.03442805880733859,0.011586256318831993,0.053718300169732155,0.05686301114051301,0.02868692978880775,0.03355964403243074,0.022971539313834593,0.020167401302665904,0.030755636625915617,0.019920333261281897,0.018011459226172203,0.03948603471081793,0.0463903749777488,0.015378280515456548,0.050581694368133076,0.015762665301284385,0.07147259735082198,0.019526997487604888,0.06931305171795109,0.018839747531939115,0.022535565750856447,0.021430091359108224,0.05689132678452879,0.05878200861603863,0.02241000240032971,0.027025373228311365,0.041635497253021105,0.017711590362314865,0.034892917955084014,0.019265247764193173,3.6457693148646387e-07
411,0.03456281125145704,0.011402222166485409,0.054296838898793665,0.057714360890643544,0.0295924380086136,0.03403620731241603,0.022922766846259608,0.02050368070798403,0.030937231559918652,0.019750200206452916,0.01781491834670986,0.03960938663372517,0.04645111496386195,0.014970095316919799,0.05012935389090769,0.01567772923357008,0.07071243812051356,0.019654763436136785,0.06823203310556221,0.018722466982491345,0.022661560307507277,0.021613445131577827,0.05928942915585564,0.05692229682614674,0.02238476056991072,0.026280468921182194,0.04148036217689368,0.017160680996989936,0.034767859873572685,0.01974607768771433,4.732260910518496e-10
412,0.03451314373397699,0.0115217085905915,0.05462196511732785,0.058213478544072786,0.028160846701653034,0.03484888344039679,0.0227542866002679,0.01997595419944509,0.03159833067136978,0.01998706632154898,0.018214992704482985,0.03934740218609071,0.045735771818071876,0.015051798557530662,0.05038472907649798,0.015679236509685304,0.07087817402537487,0.01948940717085493,0.06826911041368046,0.018823353345375788,0.02265511669425795,0.021639654558975988,0.05837578296586605,0.05734749623363676,0.022384715922095882,0.02664284999152269,0.04147762123022215,0.017460758992013714,0.03498510420447902,0.018961259364129974,1.1450370786150647e-10
413,0.03466495430967872,0.01150582882459599,0.05452389888868117,0.058434659136481826,0.029037701347990375,0.03264597245091249,0.0228060042399559,0.01986305220787042,0.031237826458587,0.02002283073951678,0.01813504278209277,0.03941237546019534,0.04601519532926983,0.015146684167682193,0.05097026500013443,0.01563162367222972,0.07055334014695885,0.019681391625842124,0.06794213908688826,0.018917836927879267,0.02278893300571424,0.021687263941192383,0.05994708545915417,0.05699237819622051,0.022220980516447143,0.02664983927148533,0.04172188983324308,0.017390322188068887,0.03466531748719361,0.01878736718499596,1.1284133011397537e-10
414,0.034379086862736094,0.011743437270692464,0.05422066002493538,0.05733427918207563,0.02861078449356568,0.03358559444920014,0.023055290088044557,0.020458255013425165,0.03146824508413182,0.0200863773554374,0.018176130033469896,0.039157464373292185,0.04653424717029432,0.01544226870007799,0.05035509769295653,0.015893990601694944,0.07171695097476156,0.018407811034594216,0.07003549744636976,0.01884553299364156,0.022676171743920816,0.021359419903243113,0.05468219681794718,0.05824026241825915,0.02287793516773471,0.02699138522927086,0.04154401906912557,0.017923418138140433,0.03488747745857807,0.019310713092461997,1.159208103041199e-10
415,0.03432223819583403,0.011584387508479687,0.05356994479961049,0.05783409272142498,0.028867663654912817,0.033373883803159046,0.0230550661620808,0.0201886790618464,0.031358292641303964,0.01995118749852187,0.01823255455284196,0.0395424545274202,0.046663975002776255,0.015146871898179948,0.05063204711793803,0.015730542412931744,0.0711185856455087,0.01937911001117005,0.06778551519866681,0.01864365469269105,0.02270072164941868,0.021642982834906024,0.057131968439658766,0.05791125648439373,0.02238016476327435,0.026910082122863624,0.041790120524232074,0.01764824401640852,0.035425284391836835,0.019478307601052493,1.2006465611074003e-07
416,0.03435735696874823,0.011627088663234334,0.054794012878272104,0.05659189976747618,0.02824593204017779,0.03438013409664592,0.022984591297228307,0.019562239645568698,0.03122170015839258,0.02007425762655484,0.018126557651763905,0.03951346814003687,0.04668066601434612,0.015207277771846512,0.050956492930899364,0.01567708422947565,0.07117194509099255,0.019565318345400123,0.06880299732080654,0.018751298649895567,0.022777551540684487,0.02174095361169298,0.0578366430038113,0.05776925367464523,0.022392647081360295,0.02658063012974388,0.041887603579287704,0.01729041986310174,0.035070903647224955,0.018361074339889545,2.4079556888830074e-10
417,0.03451944088843832,0.011680794378718587,0.0538407872652092,0.05702827492733028,0.028635747118195415,0.033722267481771546,0.022962601479531677,0.01971286757013459,0.031400702108823945,0.02015810420110969,0.01812245115688445,0.039625254345942745,0.04658900584401226,0.01513862551605383,0.0506677179361662,0.01569193994768898,0.07187680050641022,0.019717379975889564,0.06819386548274288,0.0191075168819908,0.022827333411927723,0.021444810835251446,0.05770822310626559,0.05749107860182182,0.02240538180477361,0.02674185945546436,0.041554977485836656,0.017296985949370392,0.03519427675099271,0.018942566511957193,3.610732932083667e-07
418,0.03472485534451101,0.011728572101060746,0.054019336720242096,0.05486254378206018,0.02836647367057539,0.033584395040527834,0.023319086642995892,0.01948963222893245,0.03126879606867269,0.019869546519456806,0.01837537356183037,0.03990401234317329,0.04711626170022501,0.015429809399437375,0.05088953102056557,0.01568781209409158,0.07244020651891446,0.019783432810861687,0.07029392605274057,0.01890818815582963,0.02261872168649523,0.021499381298044212,0.054204789259483875,0.05866265278751781,0.022686372155792275,0.02688855409113382,0.04207797238026065,0.01738638985112353,0.03535140448346157,0.018561969749520124,4.804623256660779e-10
419,0.03440472338575288,0.011380729255712901,0.05447628324170379,0.05710465777986808,0.02874523467466982,0.03447690803354573,0.02290250371864416,0.020217836168182558,0.030959109632224556,0.01978611959267202,0.018038779281540546,0.039313515560656986,0.04662879024289344,0.01488693408327512,0.050738703448617806,0.015473131115262124,0.07153872557783278,0.01908581720034688,0.06890996842580512,0.01883199133168411,0.02248683858457349,0.021541508451436698,0.05821749402437677,0.05756579974067582,0.02259791591402512,0.02646631482248425,0.04176931919600129,0.017259513464240078,0.034775903103042106,0.019418930820976246,1.272767721926986e-10
420,0.034412999573438185,0.011463180341682692,0.05423081065164681,0.05770942296254601,0.028822386444129613,0.033823747334276184,0.02307762809117855,0.019729608824180112,0.03085969323859766,0.019509186590481935,0.017893958482493977,0.03963081377613952,0.04666182195454869,0.015089940393231306,0.05083927121423964,0.015617293373418826,0.07167284414639491,0.01879599768961478,0.06942825742222553,0.018413348599230172,0.02250161676496479,0.021401973152296506,0.05834735347041976,0.05764591235011746,0.022448669291159074,0.026789144160277,0.04223225498410989,0.017300791070941467,0.034806508437140386,0.018843565086858645,1.280199238178291e-10
421,0.03431409988805589,0.011326432313239545,0.0549481752074628,0.05768386826797634,0.028309957971024657,0.033905270326523365,0.022968365724701397,0.01913817529536502,0.031208107335574307,0.019597411704310414,0.018103316454663065,0.03991841035347554,0.04658364884495915,0.014787931046988207,0.05079850672712789,0.015538883658177518,0.07147653885498033,0.01983689896251607,0.06832495137017201,0.018633675110070094,0.022689891075210307,0.02172454453834352,0.05915348858967072,0.058056702765313176,0.022411181867305497,0.02636523464407929,0.04162750456902926,0.016986341697640267,0.03515579203389789,0.01842669267560628,1.2654025505888157e-10
422,0.03392237974240926,0.011327472824223259,0.05446637189309843,0.057449251184286475,0.02884728305590087,0.03461040979143106,0.02303114443041668,0.01964313588882867,0.030627189655971852,0.01979471448997013,0.017907725553745153,0.039191737782306516,0.04681997780235594,0.014943911576163928,0.05138178430235751,0.015331047149250493,0.07131972783123156,0.019129655651703804,0.06889112260033814,0.018742731510176427,0.0224728219707886,0.021269099001125585,0.059646751643424374,0.05767827473044072,0.022474872224787144,0.026655688029879426,0.041612413401263426,0.017228918622148676,0.034705340129219074,0.018877045405272897,1.2548405081642115e-10
423,0.0346717838717628,0.011301151005962198,0.05544124200124123,0.05634073177075629,0.029290640960964853,0.034801274674019916,0.022917087598326058,0.01988243305736955,0.03125681878921863,0.019615038939392045,0.017596234097643878,0.04007354240876887,0.04659263249814578,0.014726937058822692,0.050166724145743795,0.015297567060391773,0.07033352452306281,0.019803934399583164,0.0680248024444455,0.018460639737575255,0.02277942974142419,0.021492418245478144,0.05983626918967333,0.05815897612861166,0.022096973652971155,0.026100025493193072,0.04225539381144701,0.01736445720197205,0.03440944608569982,0.01891186928293347,1.2339907870439426e-10
424,0.035485425540123156,0.010860356605840383,0.05514190453908277,0.057024925253554314,0.028838440056214762,0.03438229403975856,0.023090150251695887,0.019856788315540917,0.031062439429641684,0.01968941584259665,0.01767639851081665,0.03930648681062874,0.046776264161916624,0.014844017359506016,0.05060532540346657,0.015446491718103859,0.07076842196357126,0.019514189526706218,0.06879001253214305,0.018584401604775983,0.02261317338843521,0.02148833855685093,0.0586209938884933,0.05782105246344737,0.022370055447320233,0.02667553620010084,0.04164684868947307,0.01736307431768548,0.03475742401789066,0.01889923554626888,1.1801834985619297e-07
425,0.03384644973139572,0.011410403847587264,0.0540420202508126,0.05523676151608258,0.028619075239039723,0.03391650043482483,0.02276878251205772,0.020221798542395558,0.03112510683827283,0.019778842093930223,0.01756918573983688,0.03968030270263353,0.04726305268349302,0.01526622125218393,0.05074210637083067,0.015726379034206456,0.07238614016114427,0.019759169519916905,0.07007686946578519,0.018797630000856026,0.022335907559666808,0.021040951652012554,0.05525985927325709,0.05902044523287424,0.02291939463737077,0.02682643121386426,0.04198576822697397,0.017670868609301903,0.035501444023474604,0.019206131383310624,2.506072632073902e-10
426,0.03474788910540888,0.011523601837541765,0.054386524154965754,0.05770574991213354,0.028644640250149178,0.03448958222471305,0.022840588978083706,0.0202325059339428,0.031267600854623386,0.01971496063963652,0.017935368328801424,0.03831746852160644,0.04654678280731714,0.01533735293916281,0.05017494447694295,0.01566498302599161,0.07126480063474495,0.019048484750169414,0.06957651221605579,0.018692486342515937,0.02266291211119407,0.021688462805959822,0.05834892620096004,0.05778675629777105,0.022494104623343097,0.02633839400145474,0.041501989255522856,0.017153665216316935,0.03462312697221946,0.019288834452434393,1.283166029542607e-10
427,0.03418103916825455,0.011653405274351452,0.05450174266928497,0.05777641514034463,0.02857991131626098,0.033285185327426144,0.022813382201823107,0.0197563531080554,0.031089237304466524,0.020420089594689095,0.018074632623246933,0.03899500467007862,0.045881416927464544,0.01534280087570738,0.05155676722889473,0.01564974751433136,0.07088260223663788,0.019644537653200317,0.06895483439864533,0.01924735010932272,0.022365048376549526,0.02146085445431408,0.05791005633416561,0.05774046865224044,0.022729416217571,0.02762034029206294,0.04107588275547968,0.017551529283759276,0.034749012567944555,0.018510935594117834,1.2930850975586935e-10
428,0.034273053386951746,0.011657295222817013,0.053473674582356565,0.055289397641697435,0.028327008593494605,0.03350595559604075,0.023103711963573702,0.019310674308010572,0.030466924329272137,0.0195017810293301,0.018357454884448992,0.0398993228481287,0.04756550693081299,0.015291574771653526,0.05037919429952092,0.015623789261844583,0.07193790110989236,0.019640003512422018,0.0698836355666176,0.018528822842575197,0.022686285967198645,0.02123845107816065,0.060189135322349055,0.058518075095925985,0.022273054837595098,0.026605053636553317,0.041497157789713565,0.01748922477581379,0.03486178037314114,0.01862497874865115,1.1969343599095208e-07
429,0.035139952829338295,0.011273470192982539,0.05489600876875516,0.05707270783932419,0.028934137585428753,0.034128766182958487,0.022878649310689815,0.019593371309676682,0.03098689512994675,0.019649093970977347,0.018038302402401153,0.039810306373316534,0.046801610681883564,0.014702777079188203,0.05073955587782548,0.015489637680557672,0.07155249378462386,0.01934311212311013,0.06771100793260496,0.018672375839326735,0.022420711616485737,0.021853511897494633,0.05938770636331025,0.05756117140589291,0.022573401679950537,0.026502247432046103,0.04157680213471603,0.01712058914551265,0.03485381987269274,0.01873580531003444,2.4694770695075547e-10
430,0.035374036947668025,0.01130233863938988,0.05432958854322546,0.05819049925196578,0.028321121395500956,0.03368613341408892,0.022866122909666747,0.019749953560426668,0.030727477125115154,0.019458367531664498,0.017601607680211063,0.039839654708602894,0.046915927661559276,0.014915196496320483,0.05010134753832063,0.015573138092735951,0.07170977982158952,0.019610441136647425,0.06919031011376559,0.018344009971744173,0.022589846553095278,0.0205820067284595,0.05866059809209297,0.058438111697905686,0.022206297725970624,0.026746189915536296,0.0420819662369056,0.017100843912394095,0.03490661403726062,0.018880231908016517,2.406521537935178e-07
431,0.03434691695502824,0.011325776222460598,0.05371637903054577,0.057129748382698714,0.02818956493414448,0.03407654757755313,0.022878253239979742,0.019752466486198765,0.0304243330059441,0.01969204683583565,0.017881124470035474,0.039945903691851935,0.047381896304843574,0.014930390725019144,0.05002109569475564,0.015521207791329561,0.07152873962160858,0.01943523253571412,0.06907462746542359,0.018549456393786835,0.02256627602431583,0.021091800274035132,0.060502924547134705,0.05835776760238945,0.02227772610059299,0.02638435960890087,0.041544303057865085,0.01696205074924986,0.03566344421986241,0.018847640076466388,3.7442950908968485e-10
432,0.034521850803197196,0.011539780690305989,0.052871817571424055,0.055834771119338746,0.02868707633679238,0.034846783852217456,0.02297326138588472,0.019705028438111314,0.030325081482728077,0.019170961613682074,0.017706595722385324,0.03999541291844665,0.04766673944267739,0.015198455558384344,0.05048507995632001,0.015458623750795871,0.07124822653332276,0.01942174632173346,0.07214206848202435,0.018197348348350188,0.022871896878731972,0.0211738744418386,0.05647991683299378,0.0588267370197113,0.022620944826519253,0.026967286859448155,0.04203121430484108,0.017462165520430045,0.03466514002295434,0.01890399280682366,1.201575854149976e-07
433,0.03455106061161103,0.01138788286742792,0.05454961388603775,0.05516505711454361,0.028141119793184337,0.033849339645693276,0.02319041707764306,0.018551127029296878,0.030406918358179953,0.019054902091308595,0.018060960472050736,0.0403328356956729,0.04719281672325114,0.015058663491170994,0.05069085118384208,0.015404082318211281,0.07244628258234222,0.019476943803067026,0.06993898860280397,0.017914742706537933,0.02255825610541914,0.02125797530934486,0.06020397291157572,0.05904233947347871,0.022647784580497137,0.02671189825016927,0.04240678189569687,0.017182973048025983,0.03448087351057624,0.018142296088862996,2.4277247640189583e-07
434,0.03492346242914022,0.011260643255096603,0.05432104823981895,0.05625458891269056,0.02876554861253019,0.03414320528541649,0.02330287971902317,0.019101843234494615,0.030433732562484554,0.018999300813645672,0.017387640422656076,0.04040151394339585,0.04790480562332546,0.014715807579360678,0.05032916079684549,0.015179343531304198,0.07215979954979553,0.01946855293870919,0.06981005018532967,0.017980200059968355,0.022572353889413834,0.021152753142130824,0.05894313741907449,0.05916232762697307,0.022029772659500603,0.026405826141990205,0.04191798487685797,0.016880914072649602,0.03546100348250254,0.018630798614855046,3.790202514910812e-10
435,0.034799287231241156,0.01110304265634238,0.0550813787340641,0.0576410511675635,0.028803065458078387,0.03462059168936235,0.023145904553814788,0.019437470822808157,0.02985874976727837,0.019057685744936343,0.017617582064005922,0.04047475646132602,0.04781371535224331,0.01458569376274188,0.05063453867762124,0.014821387228139797,0.07024398200936116,0.019185878478924608,0.06956229946483491,0.018118802536405763,0.022313395354654257,0.02121696095551421,0.06088615992333424,0.05710046689645127,0.022672466850485358,0.026451199493337064,0.041787306011242434,0.016945544883040547,0.034752759879718334,0.019266875752022638,1.391055872185792e-10
436,0.0333840896947646,0.011126053280602186,0.055090782747549125,0.058932433957973124,0.0291295866526688,0.03355436013240007,0.02313617017968146,0.01962509814942049,0.030972758379842417,0.019427990219395938,0.01792531335132019,0.04050034634439808,0.047316858734370616,0.014435058131602735,0.05099582134813691,0.015017934488167116,0.07086950961752415,0.01916197310586604,0.06909549695376362,0.018203373629691023,0.022336318386186566,0.021203150902280553,0.060246493649994064,0.0574578827197622,0.022330585582909547,0.02614276723896378,0.041828641011977925,0.01678333721432697,0.0346436608125714,0.019126153246298887,1.3558935231464214e-10
437,0.03333947473482626,0.011171415604046688,0.054758849131224,0.05483748958423092,0.028921199098576485,0.03372980941942642,0.02307341336978904,0.019559925810385136,0.030378685477148306,0.019227082841711547,0.017472208827521946,0.04017719588553426,0.048176211464100546,0.014688521076302087,0.050940216485653514,0.015309094710568648,0.07259853319329017,0.01921453355157303,0.07073233908590487,0.018065192254905632,0.022385990419684504,0.020726325518519457,0.05838863627454483,0.0580808098026448,0.02316203526809736,0.02655422205617864,0.04325152111208941,0.016866963034949452,0.03511304036907941,0.01909906439972863,1.3776403799911423e-10
438,0.034010652692504965,0.011115866866889552,0.05476687441134011,0.05644236182891244,0.02893721321738053,0.033792384909958985,0.02319742043524324,0.019509977241370196,0.029939474702555816,0.019275483805792228,0.017505324603783495,0.04040486252563347,0.04762314518522867,0.014706785331195757,0.05106421871460083,0.01523095823102996,0.0723509524058934,0.01921142184644544,0.070524294271458,0.018182786702115365,0.022253678958591053,0.01868276081607551,0.06058283546103438,0.05850604339040243,0.02269228747730947,0.026602216742125987,0.04253082419172608,0.016855280205400103,0.0346616939516451,0.018839797356391092,1.2151996632237505e-07
439,0.03447350130210455,0.010901779626024066,0.055557355294324554,0.0580986606415842,0.029151021391175036,0.033791642838022926,0.023202946197328773,0.019706161822040637,0.03023127364073088,0.018827934980558764,0.01716988989356964,0.04090093478477182,0.04787377585890126,0.014016528887226092,0.05114390252948435,0.01473675004419377,0.07177115276693632,0.01900657236586982,0.06904183100000488,0.01770617792311144,0.022297124523543353,0.020915936407959437,0.06028151334674046,0.058094774083318326,0.022434609313549073,0.026043155771191744,0.04220431589284647,0.01676711428479956,0.03444543395617273,0.019206228378764484,2.531505272417868e-10
440,0.03420655220191738,0.010760731217992632,0.055436577201663034,0.05893769486619716,0.029219759763929414,0.034511086929103256,0.02291040136300039,0.019340409913499963,0.030591896836394072,0.01937298181432798,0.017011986588423008,0.04050614032100434,0.04818108817931279,0.014208412518320892,0.05177347495546708,0.01457520998959929,0.07108835413039984,0.018897871210106887,0.06835096617644273,0.01814406664688179,0.02224589449252796,0.0210792770846284,0.061342231373461446,0.05759997062479201,0.022429406439052564,0.025826306048706355,0.042050530941259205,0.016491821689181545,0.03405252643089235,0.018856140838256878,2.3121325725395392e-07
441,0.03450419336928337,0.011084259761975126,0.054552084579294155,0.056786988842626306,0.02853724271503328,0.03397236639051033,0.023205886829819555,0.019398383483792785,0.030155086189090942,0.018744893360818696,0.01732974545355725,0.040369080353490176,0.04802719621539301,0.014482329538875767,0.050338278060293465,0.014941840788859956,0.07240604927992952,0.01908482015177612,0.06972027390394554,0.01783941062904686,0.022299539738837366,0.021610154216315514,0.06014143607193045,0.05819897404078912,0.02237537259919774,0.0265065158943246,0.04282370318260004,0.01665131984826118,0.034363516531870385,0.019548938392750372,1.195857110969671e-07
442,0.03456668176281428,0.011022681805807448,0.05478498814760703,0.05803726124021111,0.029111689958088573,0.03405151561455093,0.023095857827756708,0.019844039311219943,0.030430985361940395,0.019027682118924145,0.01752291742212002,0.040253078685224236,0.047099879275814216,0.014392684878785804,0.050460523243819354,0.014913383353626068,0.07167432140629258,0.01867846228400199,0.06970756709371385,0.017815670853156773,0.022285960676448464,0.02102898244332231,0.06023194782947076,0.05798295798356885,0.022552445773762985,0.026186049529143926,0.042341129595954353,0.016600865731156426,0.03474679596334087,0.01955099257372188,2.546337045444986e-10
443,0.033913918967766736,0.011209359988279615,0.05484559365898536,0.057599070323484346,0.02917265846302567,0.03347593253413306,0.02291556550717273,0.019561270258539966,0.03014925089665485,0.019313717720056175,0.017345846348397073,0.040484033918449396,0.0476128374434874,0.014706641108951604,0.05105751851457156,0.015288624835047896,0.07333047275274097,0.018962439691359027,0.07139046357657365,0.017902156373513018,0.021620446152359696,0.0207892382646705,0.056345186275843756,0.05885394477732186,0.02267348387391827,0.026166294112029947,0.04288660035677991,0.016762923973148762,0.03464597164557978,0.019018537550152932,1.3700451511661677e-10
444,0.03460420474271018,0.01125887837740862,0.05444594456782769,0.05843972777697848,0.02898291016793948,0.03291414611599087,0.022938677432495218,0.01902558627809514,0.02985499196671168,0.01917000319491754,0.017300388339552046,0.04058914256546194,0.04750522213676346,0.014623468634785853,0.05057079116008125,0.015130456197033832,0.07285501000678819,0.019406739316258113,0.07210003901542429,0.018001916559373703,0.021882374749035784,0.020999621529900994,0.057963830507940156,0.05844133935142373,0.02263836667458065,0.026085598501921117,0.042029012065428424,0.01680428841488215,0.03500379825312696,0.01843352525921256,1.399499711559063e-10
445,0.034132109668810695,0.01176997463097583,0.054833033565655,0.057262297420485914,0.02893220364718242,0.03322836440746004,0.022936245426650296,0.01940051116658435,0.029853862628403918,0.018839528756152718,0.017487001708242866,0.04074284412395649,0.047766802268524304,0.014845107842934396,0.04946392844777232,0.015217313379806764,0.07275703319486412,0.019318557437186374,0.07006006679141766,0.017832682893179106,0.021993984332572714,0.021444216904578664,0.059344123880364974,0.058757487210479034,0.022798216019769255,0.026443586632338936,0.04158707124029892,0.01662421815943197,0.03566190177440025,0.01866572429804668,1.4147308306009052e-10
446,0.034321804733429,0.011172048237001365,0.05465410922536641,0.056899839027515595,0.028715362390365314,0.03387034581494031,0.02293328161762993,0.019447003106720318,0.03060392961894334,0.0193068895441527,0.017304164383679214,0.040148857158830126,0.047662047759345155,0.014622483152656728,0.051757188842593234,0.015368681237533205,0.07211832425744139,0.01926385622599687,0.06914172154826007,0.01805563502664079,0.02239511012754434,0.021244831293825928,0.05933796987208295,0.058630297345348165,0.02247080557811084,0.02639470922666892,0.042082218076344026,0.016808282966233226,0.034363122129719016,0.01890508033309432,1.4198718069099654e-10
447,0.03453213936137412,0.011004432091787116,0.05528399079274222,0.05646714327329934,0.028428448260445063,0.0336083722398481,0.023162501874711826,0.019691312628552685,0.030567822496522457,0.019371260272263255,0.01703885252427541,0.040177600590015385,0.04795072354142437,0.014380006750894828,0.05210185357232243,0.014901828865115641,0.0727465212736665,0.019550690915278928,0.06901877224497176,0.01820278475027268,0.022476827306510155,0.020701776950235506,0.06025999756931681,0.057584977720935286,0.022685719960327547,0.026072585989840233,0.04246603393365805,0.016729559271558888,0.03396098903984355,0.01887447379983362,1.3815634810155744e-10
448,0.03388197325588357,0.01131622174451555,0.05380685173581506,0.058581112076386305,0.028397960881307464,0.03370904419807561,0.02321815925606434,0.019111032152602934,0.03032550564732202,0.01913333976120097,0.017373847292807967,0.04009700577412372,0.04767172453075639,0.014828560452559966,0.05252344625382791,0.01521158751235442,0.07205460506348355,0.019461871815685053,0.07036106959546495,0.017543309831730736,0.022183945580759087,0.020995113081366,0.05686293075276552,0.05878348162205099,0.022542946488424434,0.026981959211025003,0.042408057446858265,0.01722345957026577,0.034797405451514725,0.01861247182286559,1.4013617607450417e-10
449,0.034606959481088516,0.010881388659123232,0.05547665702316952,0.05725696963424086,0.02846735213530439,0.0342351835590197,0.02317693465252014,0.019003365004698694,0.03058549692367346,0.019114372713893553,0.017247485499218257,0.04009521138309956,0.04729429608970171,0.014401823130914088,0.051823063224569095,0.014953363251451267,0.07141707319447446,0.018771663237433008,0.06944527626620241,0.018072342445893497,0.022627301707175904,0.021127764229165708,0.06189118402792771,0.05820820965316146,0.022171310954466582,0.026148582336846256,0.04191744146244618,0.016824993362828364,0.034139767308589426,0.018617167308545447,1.3915753066508128e-10
450,0.03428335765538638,0.010879286156786287,0.05587681490825953,0.05710671517366439,0.028770127005073223,0.03485080417568435,0.023058542628334577,0.019212913438173867,0.03031918619258339,0.019310510630395867,0.017339918071172453,0.04049436059122818,0.04776274448697716,0.014301580410222848,0.05153465287833282,0.015102767174672847,0.07196413445050198,0.019262052293777428,0.0690717566795086,0.0183379133442301,0.02207405907285482,0.020691227318214007,0.05945301753097914,0.05822959120098034,0.022456797700177427,0.02597935288316275,0.0421813671009729,0.016569675010544876,0.03495606553880701,0.018568473030237263,2.3526810317555763e-07
451,0.03449740923542178,0.010949640436112702,0.05412443385963319,0.05782487462909125,0.028882194090373573,0.033958261785925786,0.023157901637235797,0.020011884732622394,0.030650761606014924,0.019100621206205447,0.016858780910644237,0.04019746161748465,0.04757721090621786,0.014505041646673173,0.04992134518707386,0.015050694149267829,0.07254836199726784,0.01894813229149987,0.06861254385993998,0.017732809874430027,0.02216528454653061,0.020852254700013166,0.060186735898743654,0.05906347345814658,0.02350582664486471,0.02628358158591886,0.04211224525554457,0.01669706339948672,0.034647905806479196,0.019375262670308462,3.748272885618586e-10
452,0.03434082497864559,0.011126793480372836,0.054174288986194086,0.05762068711221168,0.028116369984220745,0.03477331492637531,0.022983610598082727,0.01953273411047862,0.03042856228968,0.019230672218423308,0.017127165094833172,0.039833796784938626,0.04980801326590638,0.01470299734298839,0.05066006522783033,0.014984173177638307,0.07164208926670672,0.01908316338738518,0.069207028137794,0.017957246726331266,0.022351092257263838,0.020729662675676077,0.060280829675343234,0.05764229538331278,0.022055068992671196,0.026420340113799283,0.042363734364877094,0.01717064099029333,0.034815074873678076,0.018837544282454065,1.1929359369851953e-07
453,0.034610549517695655,0.011124423441870557,0.05264699542095767,0.05693046483196686,0.029790502485248053,0.03375143246335993,0.023156832789334014,0.019484149093362126,0.030947538322530242,0.01975248914701467,0.01753155160991995,0.04043763581476073,0.0470589515560298,0.014670164773317031,0.05230611276621554,0.015140922170674078,0.07165969125996714,0.019471277651902822,0.06988769605402234,0.01842810820871371,0.02245537821384096,0.02109022104945823,0.059527922534499636,0.057806403311389885,0.02267452088386023,0.026457240091802225,0.04193007268445846,0.01587197605206693,0.03465537326790202,0.01874293614262306,4.663892354188867e-07
454,0.03456575802791744,0.011434376264874188,0.05477573286599194,0.05696417939480462,0.028556556469750246,0.03363845874826291,0.02321339509370026,0.0191837515467223,0.030093838372704223,0.019265804505376277,0.017780374841751954,0.040657664596013214,0.04806417112640933,0.014682613547907333,0.05032393287093714,0.015472057596590079,0.07134971220710859,0.019295592971649105,0.06990272669209066,0.01802740068670982,0.022587991664231147,0.02077975293875804,0.05956001406170076,0.05810588959359882,0.022677418989278355,0.02647068127518045,0.041792802530032716,0.017060408056524246,0.03498927689219901,0.018727193717624963,4.7185359992316375e-07
455,0.03455109511926024,0.010880516899450337,0.056024239555965645,0.058256889521163355,0.02879122921307982,0.034319951617194436,0.023150876373219265,0.019256253184605953,0.030759970438605653,0.019118557640934685,0.017575114145754984,0.04024538055190574,0.04703651813058849,0.014353194408523576,0.05020250924617375,0.015282834669480204,0.07101119473807348,0.018935577845383002,0.06868643213154163,0.018081878444461713,0.022283590844928664,0.02163511925076093,0.0618622994237119,0.05820965271690439,0.0216763794546431,0.025871884930683372,0.04238059892684873,0.016854218707920303,0.0343281020949155,0.018377939174346512,5.989706329307763e-10
456,0.03385254342501326,0.01148052293478926,0.05481591772018372,0.05239718977670465,0.029093559186750443,0.03290380104451253,0.02313549978640653,0.019714930554108556,0.03071398564082241,0.019537656380996773,0.01755739971789797,0.04040155017797909,0.04838070118506995,0.014837688380167779,0.05151104769622743,0.015381577517379456,0.072304765002203,0.02000220446154696,0.07007433986448959,0.018345182676318548,0.02070846837183011,0.021355271602517212,0.05803263758128931,0.05891725134313956,0.022567905973634353,0.02660039105821611,0.04420427753134971,0.017019491356739552,0.03507288764383902,0.019079354279211407,1.28665828338548e-10
457,0.03307914601342242,0.011081578744589603,0.054251424305053475,0.05928317484838904,0.030629712461746745,0.033566811806352334,0.022870764358170106,0.019328142012910728,0.030211105960607963,0.019197176381139554,0.01740562260253285,0.04109573628781709,0.04699109178985657,0.01453916820331403,0.05052053950464827,0.015118808472585654,0.07356264718991215,0.019100962275507512,0.06968127529179896,0.01798484342108603,0.021732555915480883,0.020526347469830786,0.06025156663118058,0.05785673910462104,0.02241175894724452,0.026073371713819155,0.04195567934992265,0.016698765426052094,0.034292096077402724,0.01870138730510471,1.2789982522670882e-10
